datetime,air_temperature,PPFD_1_1_1,co2,ch4,tundra_ZM,fen1_ZM,degraded_ZM,water_ZM,tundra_H,fen1_H,degraded_H,water_H,tundra_Klj,fen1_Klj,degraded_Klj,water_Klj,month
2020-06-14T19:30:00Z,16.07230000000004,979.0251,-6.744844,-1.23714939307106e-4,0.9608310982584953,0.00630306574748829,0.031434111297130585,0.0014316404704004526,0.9603466205298901,0.008182269870303571,0.02929791621863842,0.002173166605643928,0.9132697582244873,0.024555623065680265,0.05499996617436409,0.007174641126766801,06
2020-06-14T20:00:00Z,16.979100000000017,1174.651,-7.916748,0.011277862518963,0.9815438948571682,0.0027241314528509974,0.01512091513723135,6.111021502874792e-4,0.9688020683825016,0.006495420588180423,0.02298213541507721,0.0017203694442287087,0.9225380420684814,0.02266982989385724,0.04757076874375343,0.007221408654004335,06
2020-06-14T20:30:00Z,17.10990000000004,842.3275,-5.153722,0.00323674144903993,0.9715180397033691,0.004330149036832154,0.02311721444129944,0.0010345770278945565,0.9685435406863689,0.0066463027615100145,0.022918440401554108,0.001891682273708284,0.9183066040277481,0.02360854623839259,0.05098966136574745,0.007095119683071971,06
2020-06-14T21:00:00Z,17.593200000000024,948.7267,-6.216687,0.00808829472602086,0.9783174619078636,0.0031042509363032877,0.01779157854616642,7.867840467952192e-4,0.9732718616724014,0.0056346283527091146,0.019406357780098915,0.0016872364794835448,0.9218357652425766,0.02296430477872491,0.04786188527941704,0.007338154828175902,06
2020-06-14T21:30:00Z,17.744600000000048,870.2886,-4.650128,0.0261799527121357,0.9788865372538567,0.016333193460013717,0.0022076040040701628,0.0025726829189807177,0.9808078147470951,0.014858410868328065,0.0020028885919600725,0.0023309942916966975,0.9456494674086571,0.036881607258692384,0.008913754485547543,0.008555333595722914,06
2020-06-14T22:00:00Z,17.650500000000022,679.587,-4.935709,0.0174032479138722,0.9720887206494808,0.022909405874088407,0.001316336216405034,0.003685448318719864,0.9763661623001099,0.019368101027794182,0.0012253166642040014,0.0030404014978557825,0.9489436000585556,0.037924685049802065,0.0043888394720852375,0.008742911741137505,06
2020-06-14T22:30:00Z,17.87710000000004,633.2986,-5.312072,0.0153148825802454,0.95278549939394,0.04251499776728451,0.001105008414015174,0.0035944387782365084,0.968197051435709,0.02787828166037798,8.798441267572343e-4,0.0030448491452261806,0.9368616193532944,0.0574748320505023,0.0017022849060595036,0.003961359732784331,06
2020-06-14T23:00:00Z,17.94240000000002,569.4971,-5.007537,0.00723796573465869,0.9724613651633263,0.020793767063878477,0.001972024794667959,0.004772900138050318,0.9737564958631992,0.020191968767903745,0.001868609106168151,0.004182844888418913,0.955887109041214,0.028836626559495926,0.005275638308376074,0.010000744834542274,06
2020-06-14T23:30:00Z,18.410900000000026,1060.913,-4.485771,0.0130145802806232,0.9794905036687851,0.008189613639842719,0.009807155467569828,0.0025127886328846216,0.9817276429384947,0.007881650642957538,0.008237628266215324,0.0021530631347559392,0.9641086608171463,0.014763779705390334,0.016871308907866478,0.004256277810782194,06
2020-06-15T00:00:00Z,19.040800000000047,1242.808,-6.677773,0.0189883303760428,0.9781351499259472,0.0076886790920980275,0.012091921642422676,0.002084329607896507,0.9787494651973248,0.008921590982936323,0.009920475073158741,0.002408368047326803,0.9549569934606552,0.01652500289492309,0.02414373680949211,0.0043741874396800995,06
2020-06-15T00:30:00Z,18.48150000000004,832.5717,-5.27325,0.0100960940506494,0.9485588371753693,0.010685429093427956,0.03796182572841644,0.002793836174532771,0.953465037047863,0.011237655067816377,0.03218332305550575,0.0031139118364080787,0.9209804534912109,0.022688492201268673,0.05002319812774658,0.00630779261700809,06
2020-06-15T01:00:00Z,18.02770000000004,629.0548,-7.2848560000000004,0.00603183772650601,0.9694873169064522,0.006786677520722151,0.022391553968191147,0.001334445842076093,0.9682760611176491,0.00944961654022336,0.020298657938838005,0.0019756369292736053,0.9322359561920166,0.019131442066282034,0.04451225325465202,0.004120325203984976,06
2020-06-15T01:30:00Z,17.76370000000003,595.7417,-5.465155,0.0101125740624589,0.9709972441196442,0.008029990014620125,0.019560575485229492,0.0014120822888799012,0.9698057919740677,0.010411465540528297,0.01783503219485283,0.0019477884052321315,0.9478000849485397,0.015343683073297143,0.03379621356725693,0.0030599778983742,06
