Date Time	NEE	Rg	Tair	VPD	Hour	DoY	Year	PPFD_1_1_1	SoilT	NEE_orig	NEE_f	NEE_fqc	NEE_fall	NEE_fall_qc	NEE_fnum	NEE_fsd	NEE_fmeth	NEE_fwin	Tair_orig	Tair_f	Tair_fqc	Tair_fall	Tair_fall_qc	Tair_fnum	Tair_fsd	Tair_fmeth	Tair_fwin	Rg_orig	Rg_f	Rg_fqc	Rg_fall	Rg_fall_qc	Rg_fnum	Rg_fsd	Rg_fmeth	Rg_fwin	SoilT_orig	SoilT_f	SoilT_fqc	SoilT_fall	SoilT_fall_qc	SoilT_fnum	SoilT_fsd	SoilT_fmeth	SoilT_fwin	PPFD_1_1_1_orig	PPFD_1_1_1_f	PPFD_1_1_1_fqc	PPFD_1_1_1_fall	PPFD_1_1_1_fall_qc	PPFD_1_1_1_fnum	PPFD_1_1_1_fsd	PPFD_1_1_1_fmeth	PPFD_1_1_1_fwin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days	-	-	-	-	-	-	-	-	days
2020-05-01 00:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	6.5612e-01	2	6.5612e-01	2	5	0.1375798	3	3	-9999	0.45456	2	0.45456	2	5	0.333301	3	3	-9.9990e+03	-1.1266e+01	2	-11.26625	2	5	3.356379	3	3	-9.9990e+03	0.02462	2	0.02462	2	5	0.00298316	3	3	-9.9990e+03	5.9587e-02	2	5.9587e-02	2	5	1.5499e-02	3	3
2020-05-01 01:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	6.1890e-01	2	6.1890e-01	2	5	0.10479	3	3	-9999	0.27412	2	0.27412	2	5	0.292687	3	3	-9.9990e+03	-1.2683e+01	2	-12.683374	2	5	1.026821	3	3	-9.9990e+03	0.024727	2	0.024727	2	5	0.00292265	3	3	-9.9990e+03	5.9852e-02	2	5.9852e-02	2	5	1.5735e-02	3	3
2020-05-01 01:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	6.9265e-01	2	6.9265e-01	2	5	0.1129294	3	3	-9999	0.13386	2	0.13386	2	5	0.231506	3	3	-9.9990e+03	-1.2332e+01	2	-12.33185	2	5	1.382103	3	3	-9.9990e+03	0.024787	2	0.024787	2	5	0.00296072	3	3	-9.9990e+03	5.5614e-02	2	5.5614e-02	2	5	1.2562e-02	3	3
2020-05-01 02:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	7.2151e-01	2	7.2151e-01	2	5	0.0825405	3	3	-9999	0.00632	2	0.00632	2	5	0.12693	3	3	-9.9990e+03	-1.2457e+01	2	-12.456594	2	5	1.270744	3	3	-9.9990e+03	0.02512	2	0.02512	2	5	0.00357061	3	3	-9.9990e+03	5.8528e-02	2	5.8528e-02	2	5	1.5454e-02	3	3
2020-05-01 02:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	7.0507e-01	2	7.0507e-01	2	5	0.0980748	3	3	-9999	-0.21198	2	-0.21198	2	5	0.383041	3	3	-9.9990e+03	-1.1678e+01	2	-11.6777822	2	5	1.52694	3	3	-9.9990e+03	0.026007	2	0.026007	2	5	0.00373842	3	3	-9.9990e+03	6.2500e-02	2	6.2500e-02	2	5	1.0231e-02	3	3
2020-05-01 03:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	6.2843e-01	2	6.2843e-01	2	5	0.1770847	3	3	-9999	-0.60192	2	-0.60192	2	5	0.810348	3	3	-9.9990e+03	-9.9006	2	-9.9005648	2	5	3.10456	3	3	-9.9990e+03	0.027727	2	0.027727	2	5	0.00279508	3	3	-9.9990e+03	6.6472e-02	2	6.6472e-02	2	5	9.4285e-03	3	3
2020-05-01 03:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	6.2807e-01	2	6.2807e-01	2	4	0.2044777	3	3	-9999	-1.0447	2	-1.0447	2	5	1.002143	3	3	-9.9990e+03	-7.9685	2	-7.9684844	2	5	3.884949	3	3	-9.9990e+03	0.027953	2	0.027953	2	5	0.00239393	3	3	-9.9990e+03	6.7532e-02	2	6.7532e-02	2	5	1.0384e-02	3	3
2020-05-01 04:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	1.5404	2	1.5404	2	4	1.9775134	3	3	-9999	-1.44082	2	-1.44082	2	5	0.899413	3	3	-9.9990e+03	-6.1965	2	-6.1965214	2	5	4.346422	3	3	-9.9990e+03	0.02828	2	0.02828	2	5	0.00223515	3	3	-9.9990e+03	9.0307e-02	2	9.0307e-02	2	5	4.4976e-02	3	3
2020-05-01 04:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	1.5622	2	1.5622	2	4	1.9655387	3	3	-9999	-1.79052	2	-1.79052	2	5	0.524842	3	3	-9.9990e+03	-4.0565	2	-4.0565314	2	5	3.468591	3	3	-9.9990e+03	0.028387	2	0.028387	2	5	0.00237961	3	3	-9.9990e+03	4.3485e-01	2	4.3485e-01	2	5	7.6341e-01	3	3
2020-05-01 05:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	2.2321	2	2.2321	2	4	1.9865664	3	3	-9999	-2.0067	2	-2.0067	2	5	0.14597	3	3	-9.9990e+03	-2.7425e-01	2	-0.2742508	2	5	5.450175	3	3	-9.9990e+03	0.02844	2	0.02844	2	5	0.00238111	3	3	-9.9990e+03	3.1004	2	3.1004	2	5	5.7956	3	3
2020-05-01 05:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	2.1800	2	2.1800	2	4	2.0535807	3	3	-9999	-1.93906	2	-1.93906	2	5	0.247785	3	3	-9.9990e+03	1.0475e+01	2	10.4751118	2	5	22.101372	3	3	-9.9990e+03	0.028213	2	0.028213	2	5	0.00227896	3	3	-9.9990e+03	1.0835e+01	2	1.0835e+01	2	5	1.6559e+01	3	3
2020-05-01 06:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	1.7315	2	1.7315	2	5	2.0417887	3	3	-9999	-1.74314	2	-1.74314	2	5	0.322202	3	3	-9.9990e+03	1.7416e+01	2	17.4157234	2	5	22.269932	3	3	-9.9990e+03	0.028487	2	0.028487	2	5	0.00178584	3	3	-9.9990e+03	2.1809e+01	2	2.1809e+01	2	5	2.4108e+01	3	3
2020-05-01 06:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	7.8176e-01	2	7.8176e-01	2	5	1.4517424	3	3	-9999	-1.51404	2	-1.51404	2	5	0.445676	3	3	-9.9990e+03	2.9541e+01	2	29.5411604	2	5	25.470208	3	3	-9.9990e+03	0.02816	2	0.02816	2	5	0.00202312	3	3	-9.9990e+03	4.3436e+01	2	4.3436e+01	2	5	4.1830e+01	3	3
2020-05-01 07:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	4.6174e-01	2	4.6174e-01	2	5	1.6178992	3	3	-9999	-1.11214	2	-1.11214	2	5	0.79928	3	3	-9.9990e+03	7.8863e+01	2	78.8625704	2	5	95.071814	3	3	-9.9990e+03	0.028273	2	0.028273	2	5	0.00223388	3	3	-9.9990e+03	1.0552e+02	2	1.0552e+02	2	5	1.2066e+02	3	3
2020-05-01 07:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-3.9465e-01	2	-3.9465e-01	2	5	0.4933157	3	3	-9999	-0.5578	2	-0.5578	2	5	0.994037	3	3	-9.9990e+03	1.3481e+02	2	134.811636	2	5	122.231614	3	3	-9.9990e+03	0.028333	2	0.028333	2	5	0.00224883	3	3	-9.9990e+03	1.8751e+02	2	1.8751e+02	2	5	1.7113e+02	3	3
2020-05-01 08:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-6.6669e-01	2	-6.6669e-01	2	5	0.4906621	3	3	-9999	0.08614	2	0.08614	2	5	1.198844	3	3	-9.9990e+03	1.9434e+02	2	194.339052	2	5	141.047867	3	3	-9.9990e+03	0.028333	2	0.028333	2	5	0.00224883	3	3	-9.9990e+03	3.0263e+02	2	3.0263e+02	2	5	2.2965e+02	3	3
2020-05-01 08:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.0393	2	-1.0393	2	5	0.6102771	3	3	-9999	0.84818	2	0.84818	2	5	1.329385	3	3	-9.9990e+03	2.7152e+02	2	271.522554	2	5	135.291307	3	3	-9.9990e+03	0.028667	2	0.028667	2	5	0.00193692	3	3	-9.9990e+03	4.4285e+02	2	4.4285e+02	2	5	2.5341e+02	3	3
2020-05-01 09:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.4445	2	-1.4445	2	5	0.6270038	3	3	-9999	1.78322	2	1.78322	2	5	1.440449	3	3	-9.9990e+03	3.5629e+02	2	356.29162	2	5	95.701496	3	3	-9.9990e+03	0.029053	2	0.029053	2	5	0.00151925	3	3	-9.9990e+03	5.9824e+02	2	5.9824e+02	2	5	2.3450e+02	3	3
2020-05-01 09:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.6017	2	-1.6017	2	4	0.5995821	3	3	-9999	2.19658	2	2.19658	2	4	1.275713	3	3	-9.9990e+03	3.8398e+02	2	383.977475	2	4	84.271335	3	3	-9.9990e+03	0.0284	2	0.0284	2	4	0.00048151	3	3	-9.9990e+03	6.6975e+02	2	6.6975e+02	2	4	1.9806e+02	3	3
2020-05-01 10:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.8027	2	-1.8027	2	3	0.5447138	3	3	-9999	2.66113	2	2.66113	2	3	1.070644	3	3	-9.9990e+03	4.1567e+02	2	415.6684	2	3	68.019104	3	3	-9.9990e+03	0.028233	2	0.028233	2	3	0.00042557	3	3	-9.9990e+03	7.5189e+02	2	7.5189e+02	2	3	1.3550e+02	3	3
2020-05-01 10:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-2.5305	2	-2.5305	2	3	0.7647532	3	3	-9999	3.1652	2	3.1652	2	2	0.876388	3	3	-9.9990e+03	4.5016e+02	2	450.16145	2	2	45.984497	3	3	-9.9990e+03	0.02805	2	0.02805	2	2	0.00040069	3	3	-9.9990e+03	8.2065e+02	2	8.2065e+02	2	2	9.1415e+01	3	3
2020-05-01 11:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-2.9038	2	-2.9038	2	3	0.5709166	3	3	-9999	6.45985	2	6.45985	2	2	3.782951	3	3	-9.9990e+03	5.8491e+02	2	584.90675	2	2	144.574133	3	3	-9.9990e+03	0.026383	2	0.026383	2	2	0.00275772	3	3	-9.9990e+03	1.0951e+03	2	1.0951e+03	2	2	2.9675e+02	3	3
2020-05-01 11:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-3.1249	2	-3.1249	2	3	0.2359761	3	3	-9999	9.454	2	9.454	2	2	0.451417	3	3	-9.9990e+03	7.0108e+02	2	701.07745	2	2	19.716046	3	3	-9.9990e+03	0.0211	2	0.0211	2	2	0.00471405	3	3	-9.9990e+03	1.3350e+03	2	1.3350e+03	2	2	4.2445e+01	3	3
2020-05-01 12:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-3.0451	2	-3.0451	2	4	0.2501187	3	3	-9999	9.72137	2	9.72137	2	3	0.562444	3	3	-9.9990e+03	6.9810e+02	2	698.1017	2	3	14.863597	3	3	-9.9990e+03	0.022489	2	0.022489	2	3	0.00411074	3	3	-9.9990e+03	1.3283e+03	2	1.3283e+03	2	3	3.2185e+01	3	3
2020-05-01 12:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-2.6063	2	-2.6063	2	5	1.0047791	3	3	-9999	9.6873	2	9.6873	2	4	0.46426	3	3	-9.9990e+03	5.8609e+02	2	586.088475	2	4	224.35493	3	3	-9.9990e+03	0.024367	2	0.024367	2	4	0.00503683	3	3	-9.9990e+03	1.1154e+03	2	1.1154e+03	2	4	4.2645e+02	3	3
2020-05-01 13:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-2.1758	2	-2.1758	2	5	1.0453471	3	3	-9999	9.70636	2	9.70636	2	5	0.404314	3	3	-9.9990e+03	5.2840e+02	2	528.40096	2	5	233.217919	3	3	-9.9990e+03	0.02488	2	0.02488	2	5	0.00451052	3	3	-9.9990e+03	1.0040e+03	2	1.0040e+03	2	5	4.4552e+02	3	3
2020-05-01 13:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.9664	2	-1.9664	2	5	0.9254584	3	3	-9999	9.96342	2	9.96342	2	5	0.355747	3	3	-9.9990e+03	4.7363e+02	2	473.62982	2	5	218.299623	3	3	-9.9990e+03	0.025273	2	0.025273	2	5	0.00454743	3	3	-9.9990e+03	8.9912e+02	2	8.9912e+02	2	5	4.1782e+02	3	3
2020-05-01 14:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.5376	2	-1.5376	2	5	0.8564822	3	3	-9999	10.0231	2	10.0231	2	5	0.340564	3	3	-9.9990e+03	3.8878e+02	2	388.78402	2	5	180.129596	3	3	-9.9990e+03	0.028	2	0.028	2	5	0.002585	3	3	-9.9990e+03	7.3491e+02	2	7.3491e+02	2	5	3.4374e+02	3	3
2020-05-01 14:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.2365	2	-1.2365	2	5	0.4818388	3	3	-9999	10.0653	2	10.0653	2	5	0.386613	3	3	-9.9990e+03	3.1256e+02	2	312.5555	2	5	60.726604	3	3	-9.9990e+03	0.028667	2	0.028667	2	5	0.0020854	3	3	-9.9990e+03	5.8994e+02	2	5.8994e+02	2	5	1.1427e+02	3	3
2020-05-01 15:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.3371	2	-1.3371	2	5	0.4311321	3	3	-9999	10.35264	2	10.35264	2	5	0.466196	3	3	-9.9990e+03	3.3565e+02	2	335.64602	2	5	52.395615	3	3	-9.9990e+03	0.028333	2	0.028333	2	5	0.00194765	3	3	-9.9990e+03	6.3122e+02	2	6.3122e+02	2	5	9.9595e+01	3	3
2020-05-01 15:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.2364	2	-1.2364	2	5	0.5114676	3	3	-9999	10.51974	2	10.51974	2	5	0.344698	3	3	-9.9990e+03	3.3904e+02	2	339.04184	2	5	49.803584	3	3	-9.9990e+03	0.029333	2	0.029333	2	5	0.00230072	3	3	-9.9990e+03	6.3693e+02	2	6.3693e+02	2	5	9.5082e+01	3	3
2020-05-01 16:00:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-1.5818	2	-1.5818	2	6	1.2654303	3	3	-9999	9.63112	2	9.63112	2	6	2.594425	3	3	-9.9990e+03	3.8299e+02	2	382.99245	2	6	112.918657	3	3	-9.9990e+03	0.02685	2	0.02685	2	6	0.00797824	3	3	-9.9990e+03	7.2078e+02	2	7.2078e+02	2	6	2.1892e+02	3	3
2020-05-01 16:30:00	-9.9990e+03	-9.9990e+03	-9999	-9.9990e+03	-9999	122	2020	-9.9990e+03	-9.9990e+03	-9.9990e+03	-3.2701	1	-3.2701	1	2	1.1873652	3	1	-9999	4.53745	1	4.53745	1	2	0.194666	3	1	-9.9990e+03	5.6175e+02	1	561.7482	1	2	41.609416	3	1	-9.9990e+03	0.0182	1	0.0182	1	2	0.01041804	3	1	-9.9990e+03	1.0762e+03	1	1.0762e+03	1	2	7.5185e+01	3	1
2020-05-01 17:00:00	-4.1097	5.9117e+02	4.3998	3.2064	17	122	2020	1.1293e+03	1.0833e-02	-4.1097	-4.1097	0	-2.4088	1	21	0.6294974	2	14	4.3998	4.3998	0	12.11902	1	21	2.731543	2	14	5.9117e+02	5.9117e+02	0	530.535	1	3	61.550494	3	1	1.0833e-02	0.010833	0	0.081906	1	21	0.0304627	2	14	1.1293e+03	1.1293e+03	0	1.1326e+03	1	21	5.4954e+01	2	14
2020-05-01 17:30:00	-2.4305	5.3233e+02	4.6751	3.3515	17.5	122	2020	1.0230e+03	2.5567e-02	-2.4305	-2.4305	0	-2.3285	1	4	0.7512947	1	14	4.6751	4.6751	0	10.668	1	16	4.22144	2	14	5.3233e+02	5.3233e+02	0	498.46545	1	4	81.482921	3	1	2.5567e-02	0.025567	0	0.04625	1	4	0.02233294	1	14	1.0230e+03	1.0230e+03	0	9.3863e+02	1	4	5.9317e+01	1	14
2020-05-01 18:00:00	-2.3975	4.6811e+02	4.8499	3.4735	18	122	2020	9.0099e+02	1.8600e-02	-2.3975	-2.3975	0	-2.1268	1	5	0.7804521	1	14	4.8499	4.8499	0	11.13788	1	24	3.80659	2	14	4.6811e+02	4.6811e+02	0	467.22624	1	5	99.292704	3	1	1.8600e-02	0.0186	0	0.04894	1	5	0.02352479	1	14	9.0099e+02	9.0099e+02	0	8.8338e+02	1	5	5.7854e+01	1	14
2020-05-01 18:30:00	-2.9383	4.0226e+02	4.5907	3.0728	18.5	122	2020	7.6565e+02	1.5833e-02	-2.9383	-2.9383	0	-1.6288	1	5	0.860429	1	14	4.5907	4.5907	0	10.39875	1	30	3.864731	2	14	4.0226e+02	4.0226e+02	0	382.69818	1	5	139.25547	3	1	1.5833e-02	0.015833	0	0.04878	1	5	0.02498983	1	14	7.6565e+02	7.6565e+02	0	6.8993e+02	1	5	1.1188e+02	1	14
2020-05-01 19:00:00	-1.8656	3.4227e+02	3.5734	2.4415	19	122	2020	6.3691e+02	1.9733e-02	-1.8656	-1.8656	0	-1.2292	1	4	0.4974242	1	14	3.5734	3.5734	0	9.56424	1	27	4.024093	2	14	3.4227e+02	3.4227e+02	0	290.953476	1	5	164.798854	3	1	1.9733e-02	0.019733	0	0.037783	1	4	0.02025638	1	14	6.3691e+02	6.3691e+02	0	6.2307e+02	1	4	1.2142e+01	1	14
2020-05-01 19:30:00	-6.4503e-01	1.6853e+02	3.0345	2.1710	19.5	122	2020	3.0845e+02	2.0000e-02	-6.4503e-01	-6.4503e-01	0	-3.5226e-01	1	3	0.2684738	1	14	3.0345	3.0345	0	9.0374	1	20	5.356379	2	14	1.6853e+02	1.6853e+02	0	205.757434	1	5	160.368955	3	1	2.0000e-02	0.02	0	0.068056	1	3	0.04833573	1	14	3.0845e+02	3.0845e+02	0	2.7667e+02	1	3	5.1462e+01	1	14
2020-05-01 20:00:00	-7.5377e-02	7.3602e+01	2.5236	1.9219	20	122	2020	1.3732e+02	1.5833e-02	-7.5377e-02	-7.5377e-02	0	1.9335e-01	1	8	0.4464712	1	14	2.5236	2.5236	0	4.84169	1	35	4.958082	2	14	7.3602e+01	7.3602e+01	0	130.945414	1	5	130.196418	3	1	1.5833e-02	0.015833	0	0.071822	1	9	0.05289773	1	14	1.3732e+02	1.3732e+02	0	9.1413e+01	1	9	4.1939e+01	1	14
2020-05-01 20:30:00	3.5546e-02	4.2128e+01	2.1075	1.6870	20.5	122	2020	7.9752e+01	1.9433e-02	3.5546e-02	3.5546e-02	0	4.4541e-01	1	14	0.4536224	1	14	2.1075	2.1075	0	3.59323	1	47	4.082276	2	14	4.2128e+01	4.2128e+01	0	67.621276	1	5	59.548857	3	1	1.9433e-02	0.019433	0	0.076954	1	21	0.04605109	1	14	7.9752e+01	7.9752e+01	0	4.2396e+01	1	21	3.7894e+01	1	14
2020-05-01 21:00:00	-9.9990e+03	2.8197e+01	1.9432	1.5702	21	122	2020	5.3304e+01	2.3333e-02	-9.9990e+03	4.6391e-01	1	4.6391e-01	1	11	0.4803378	1	14	1.9432	1.9432	0	3.28955	1	38	4.106537	2	14	2.8197e+01	2.8197e+01	0	35.3054584	1	5	24.804046	3	1	2.3333e-02	0.023333	0	0.078776	1	18	0.04666641	1	14	5.3304e+01	5.3304e+01	0	3.1781e+01	1	18	2.7519e+01	1	14
2020-05-01 21:30:00	4.1188e-01	2.5649e+01	1.8253	1.4665	21.5	122	2020	4.3342e+01	2.1400e-02	4.1188e-01	4.1188e-01	0	4.5976e-01	1	10	0.5061129	1	14	1.8253	1.8253	0	3.13106	1	37	3.844413	2	14	2.5649e+01	2.5649e+01	0	20.632995	1	5	16.937271	3	1	2.1400e-02	0.0214	0	0.071835	1	16	0.04478461	1	14	4.3342e+01	4.3342e+01	0	2.7535e+01	1	16	2.3928e+01	1	14
2020-05-01 22:00:00	3.6560e-01	6.9511	1.4815	1.2857	22	122	2020	1.1683e+01	2.0533e-02	3.6560e-01	3.6560e-01	0	8.9658e-01	1	56	0.2949703	1	14	1.4815	1.4815	0	1.63304	1	112	3.147852	2	14	6.9511	6.9511	0	12.1052902	1	5	13.864124	3	1	2.0533e-02	0.020533	0	0.066025	1	65	0.03405347	1	14	1.1683e+01	1.1683e+01	0	3.0818	1	65	8.1518	1	14
2020-05-01 22:30:00	7.4985e-01	2.4006e-01	1.3681	1.2843	22.5	122	2020	1.1507	2.6100e-02	7.4985e-01	7.4985e-01	0	9.5751e-01	1	62	0.488595	1	14	1.3681	1.3681	0	1.45608	1	116	2.891529	2	14	2.4006e-01	2.4006e-01	0	5.3559802	1	5	12.184625	3	1	2.6100e-02	0.0261	0	0.065551	1	72	0.03272408	1	14	1.1507	1.1507	0	1.7984	1	72	5.2738	1	14
2020-05-01 23:00:00	1.0334e-01	-5.1013e-01	1.1385	1.1553	23	122	2020	1.9200e-01	1.8333e-02	1.0334e-01	1.0334e-01	0	9.5166e-01	1	64	0.4827707	1	14	1.1385	1.1385	0	1.48441	1	117	2.895296	2	14	-5.1013e-01	-5.1013e-01	0	-2.2562718	1	5	7.212043	3	1	1.8333e-02	0.018333	0	0.064591	1	72	0.03167371	1	14	1.9200e-01	1.9200e-01	0	1.2385	1	72	4.1661	1	14
2020-05-01 23:30:00	8.1597e-01	-5.5499	0.8718	9.8905e-01	23.5	122	2020	7.0180e-02	2.3067e-02	8.1597e-01	8.1597e-01	0	9.6715e-01	1	65	0.4832349	1	14	0.8718	0.8718	0	1.48799	1	116	2.90563	2	14	-5.5499	-5.5499	0	-5.8735102	1	5	5.845714	3	1	2.3067e-02	0.023067	0	0.063593	1	73	0.03119271	1	14	7.0180e-02	7.0180e-02	0	8.6549e-01	1	73	2.8795	1	14
2020-05-02 00:00:00	4.8100e-01	-1.2413e+01	0.6461	8.9986e-01	0	123	2020	7.6801e-02	2.6100e-02	4.8100e-01	4.8100e-01	0	9.9553e-01	1	67	0.5303376	1	14	0.6461	0.6461	0	1.42696	1	110	2.817123	2	14	-1.2413e+01	-1.2413e+01	0	-8.6507409	1	5	5.503673	3	1	2.6100e-02	0.0261	0	0.066492	1	76	0.04173939	1	14	7.6801e-02	7.6801e-02	0	6.0167e-01	1	76	1.7467	1	14
2020-05-02 00:30:00	5.5260e-01	-1.1135e+01	0.5065	8.3355e-01	0.5	123	2020	6.0911e-02	2.8900e-02	5.5260e-01	5.5260e-01	0	9.8625e-01	1	70	0.5253252	1	14	0.5065	0.5065	0	1.4408	1	111	2.808074	2	14	-1.1135e+01	-1.1135e+01	0	-11.26625	1	5	3.356379	3	1	2.8900e-02	0.0289	0	0.065282	1	78	0.03994414	1	14	6.0911e-02	6.0911e-02	0	6.0992e-01	1	78	1.7304	1	14
2020-05-02 01:00:00	6.8612e-01	-1.3646e+01	0.2036	7.9813e-01	1	123	2020	3.7076e-02	2.3900e-02	6.8612e-01	6.8612e-01	0	1.0773	1	68	0.7230131	1	14	0.2036	0.2036	0	1.50199	1	110	2.791163	2	14	-1.3646e+01	-1.3646e+01	0	-12.683374	1	5	1.026821	3	1	2.3900e-02	0.0239	0	0.061079	1	76	0.03028472	1	14	3.7076e-02	3.7076e-02	0	4.7333e-01	1	76	1.1894	1	14
2020-05-02 01:30:00	7.4489e-01	-1.3588e+01	0.0448	7.7392e-01	1.5	123	2020	5.2966e-02	2.1133e-02	7.4489e-01	7.4489e-01	0	1.0773	1	68	0.7230131	1	14	0.0448	0.0448	0	1.52071	1	111	2.785436	2	14	-1.3588e+01	-1.3588e+01	0	-12.33185	1	5	1.382103	3	1	2.1133e-02	0.021133	0	0.061134	1	77	0.03008866	1	14	5.2966e-02	5.2966e-02	0	4.6777e-01	1	77	1.1826	1	14
2020-05-02 02:00:00	6.2987e-01	-1.2635e+01	-0.0304	7.1399e-01	2	123	2020	7.1504e-02	2.3600e-02	6.2987e-01	6.2987e-01	0	1.0876	1	67	0.7232119	1	14	-0.0304	-0.0304	0	1.49325	1	114	2.789145	2	14	-1.2635e+01	-1.2635e+01	0	-12.456594	1	5	1.270744	3	1	2.3600e-02	0.0236	0	0.059468	1	75	0.02961986	1	14	7.1504e-02	7.1504e-02	0	5.9386e-01	1	75	1.7392	1	14
2020-05-02 02:30:00	8.4976e-01	-1.0655e+01	-0.0552	6.2812e-01	2.5	123	2020	5.5614e-02	2.6400e-02	8.4976e-01	8.4976e-01	0	1.1199	1	68	0.7655988	1	14	-0.0552	-0.0552	0	1.47577	1	116	2.786725	2	14	-1.0655e+01	-1.0655e+01	0	-11.6777822	1	5	1.52694	3	1	2.6400e-02	0.0264	0	0.059061	1	76	0.02963402	1	14	5.5614e-02	5.5614e-02	0	7.6215e-01	1	76	2.2665	1	14
